#year	doy	hr	Fe1p2	Fe130
1991	34	21	0.15229	3.9651
1991	34	22	0.15229	3.9664
1991	34	23	0.15229	3.9493
1991	35	0	0.23553	3.9306
1991	35	1	0.15229	3.9395
1991	35	2	0.25285	3.8531
1991	35	3	0.26717	3.7834
1991	35	4	0.25285	3.7360
1991	35	5	0.22531	3.7466
1991	35	6	0.25285	3.7150
1991	35	7	0.26717	3.6935
1991	35	8	0.27184	3.6836
1991	35	9	0.25285	3.6981
1991	35	10	0.25285	3.7050
1991	35	11	0.31597	3.7090
1991	35	12	0.21748	3.7267
1991	35	13	0.21748	3.7399
1991	35	14	0.17026	3.7463
1991	35	15	0.19312	3.7127
1991	35	16	0.15229	3.7492
1991	35	17	0.20140	3.7262
1991	35	18	0.13354	3.7340
1991	35	19	0.22789	3.7843
1991	35	20	0.26717	3.8085
1991	35	21	0.21748	3.7846
1991	35	22	0.23045	3.9099
1991	35	23	0.26245	3.9127
1991	36	0	0.23553	3.8037
1991	36	1	0.23553	3.7670
1991	36	2	0.26717	3.7900
1991	36	3	0.33244	3.7353
1991	36	4	0.26717	3.6996
1991	36	5	0.30535	3.6889
1991	36	6	0.33244	3.6832
1991	36	7	0.33244	3.6352
1991	36	8	0.33244	3.6136
1991	36	9	0.27184	3.5964
1991	36	10	0.31597	3.4972
1991	36	11	0.21748	3.4181
1991	36	12	0.20140	3.4353
1991	36	13	0.22789	3.4793
1991	36	14	0.20140	3.5041
1991	36	15	0.18752	3.5398
1991	36	16	0.075547	3.5837
1991	36	17	0.075547	3.5971
1991	36	18	0.10380	3.6806
1991	36	19	0.18752	3.6919
1991	36	20	0.15229	3.7164
1991	36	21	0.093422	3.5649
1991	36	22	0.15229	3.6473
1991	36	23	0.10380	3.5619
1991	37	0	0.16732	3.5396
1991	37	1	0.25285	3.5253
1991	37	2	0.20140	3.5784
1991	37	3	0.33244	3.8661
1991	37	4	0.30535	3.8675
1991	37	5	0.22531	3.7996
1991	37	6	0.31806	3.7824
1991	37	7	0.33244	3.7903
1991	37	8	0.34635	3.7629
1991	37	9	0.19312	3.6660
1991	37	10	0.21748	3.6189
1991	37	11	0.12710	3.6252
1991	37	12	0.093422	3.5504
1991	37	13	0.18752	3.5574
1991	37	14	0.075547	3.5882
1991	37	15	0.075547	3.6244
1991	37	16	0.075547	3.6626
1991	37	17	0.15229	3.6530
1991	37	18	0.060698	3.6419
1991	37	19	0.15229	3.6414
1991	37	20	0.15229	3.6201
1991	37	21	0.15229	3.6096
1991	37	22	0.11059	3.5863
1991	37	23	0.15229	3.5849
1991	38	0	0.21748	3.6037
1991	38	1	0.19312	3.5403
1991	38	2	0.23553	3.5026
1991	38	3	0.25285	3.5294
1991	38	4	0.25285	3.5088
1991	38	5	0.22531	3.4886
1991	38	6	0.25285	3.5010
1991	38	7	0.25285	4.1918
1991	38	8	0.30320	3.8792
1991	38	9	0.27184	3.8653
1991	38	10	0.25285	3.8138
1991	38	11	0.12710	4.2255
1991	38	12	0.21748	4.0337
1991	38	13	0.21748	3.9959
1991	38	14	0.12710	4.3247
1991	38	15	0.24551	4.4982
1991	38	16	0.35603	4.3107
1991	38	17	0.38202	4.2956
1991	38	18	0.49415	4.2586
1991	38	19	0.40654	4.2606
1991	38	20	0.40654	4.3445
1991	38	21	0.29667	4.2435
1991	38	22	0.35603	4.3328
1991	38	23	0.35603	4.3411
1991	39	0	0.35603	4.4065
1991	39	1	0.36922	4.2574
1991	39	2	0.43616	4.1844
1991	39	3	0.53148	4.1898
1991	39	4	0.58092	4.2817
1991	39	5	0.60531	4.1675
1991	39	6	0.59550	4.1022
1991	39	7	0.55388	4.0283
1991	39	8	0.39967	3.9432
1991	39	9	0.42975	4.1950
1991	39	10	0.48714	4.0397
1991	39	11	0.12710	3.7952
1991	39	12	-0.065502	2.8419
1991	39	13	0.11059	4.2714
1991	39	14	0.075547	4.0054
1991	39	15	0.18752	4.0054
1991	39	16	0.075547	4.2479
1991	39	17	0.15229	4.8021
1991	39	18	0.29667	4.4154
1991	39	19	0.35603	4.3139
1991	39	20	0.35603	4.2924
1991	39	21	0.40654	4.2562
1991	39	22	0.35603	4.1680
1991	39	23	0.40654	4.0667
1991	40	0	0.40654	4.3491
1991	40	1	0.32634	4.2682
1991	40	2	0.45788	4.2239
1991	40	3	0.55388	4.1817
1991	40	4	0.52634	4.1123
1991	40	5	0.52634	4.0855
1991	40	6	0.50786	4.0741
1991	40	7	0.50786	4.0584
1991	40	8	0.51455	4.0065
1991	40	9	0.41162	3.9539
1991	40	10	0.31597	3.8537
1991	40	11	0.25285	3.7216
1991	40	12	0.075547	3.5240
1991	40	13	0.093422	3.5414
1991	40	14	0.18752	3.9048
1991	40	15	0.15229	3.9477
1991	40	16	0.15229	4.0558
1991	40	17	0.38202	5.0021
1991	40	18	0.62839	5.0567
1991	40	19	0.65610	4.6873
1991	40	20	0.70757	4.5715
1991	40	21	0.86688	4.5251
1991	40	22	0.93651	4.5511
1991	40	23	0.94349	4.4845
1991	41	0	0.97081	4.4855
1991	41	1	1.0128	4.3925
1991	41	2	1.1489	4.4303
1991	41	3	1.2533	4.4618
1991	41	4	1.2667	4.3295
1991	41	5	1.2822	4.3183
1991	41	6	1.3034	4.2768
1991	41	7	1.2025	4.2334
1991	41	8	1.2148	4.2179
1991	41	9	1.1136	4.1473
1991	41	10	1.1323	4.0365
1991	41	11	1.0314	4.5754
1991	41	12	1.0477	4.3869
1991	41	13	1.1186	4.2074
1991	41	14	1.1711	4.2041
1991	41	15	1.1523	4.2347
1991	41	16	1.0856	4.2494
1991	41	17	1.1332	4.2903
1991	41	18	1.1511	4.2592
1991	41	19	1.1926	4.3410
1991	41	20	1.2651	4.3350
1991	41	21	1.2847	4.2897
1991	41	22	1.3094	4.2663
1991	41	23	1.3442	4.2432
1991	42	0	1.3414	4.2315
1991	42	1	1.3606	4.3025
1991	42	2	1.4807	4.1711
1991	42	3	1.4079	4.2784
1991	42	4	1.4989	4.2574
1991	42	5	1.4293	4.2046
1991	42	6	1.3651	4.1676
1991	42	7	1.2947	4.1302
1991	42	8	1.2702	4.0613
1991	42	9	1.0492	3.9011
1991	42	10	0.84696	3.7858
1991	42	11	0.56229	3.5916
1991	42	12	0.61595	3.5586
1991	42	13	0.42975	3.5445
1991	42	14	0.49415	3.7068
1991	42	15	0.62839	3.7450
1991	42	16	0.84136	4.6208
1991	42	17	1.2154	4.6711
1991	42	18	1.2373	4.4809
1991	42	19	1.2373	4.4622
1991	42	20	1.1052	4.2534
1991	42	21	1.1467	4.3102
1991	42	22	1.1596	4.4095
1991	42	23	1.0955	4.4362
1991	43	0	1.0488	4.4200
1991	43	1	0.98989	4.3508
1991	43	2	0.96708	4.3006
1991	43	3	1.2617	4.4117
1991	43	4	1.2835	4.2430
1991	43	5	1.2858	4.2009
1991	43	6	1.3109	4.1800
1991	43	7	1.2785	4.1332
1991	43	8	1.2222	4.1719
1991	43	9	1.2011	4.1389
1991	43	10	1.1605	4.1574
1991	43	11	1.1605	4.0749
1991	43	12	1.0158	4.1538
1991	43	13	1.0060	4.5740
1991	43	14	0.98408	4.4790
1991	43	15	1.0204	4.5055
1991	43	16	1.0430	4.3856
1991	43	17	1.1764	4.7674
1991	43	18	1.2302	4.4964
1991	43	19	1.2716	4.4208
1991	43	20	1.2878	4.4037
1991	43	21	1.3214	4.3846
1991	43	22	1.3442	4.3740
1991	43	23	1.3551	4.3176
1991	44	0	1.3916	4.3433
1991	44	1	1.3272	4.3035
1991	44	2	1.3818	4.2967
1991	44	3	1.4464	4.2880
1991	44	4	1.4853	4.2455
1991	44	5	1.4757	4.2058
1991	44	6	1.4183	4.1745
1991	44	7	1.3818	4.1601
1991	44	8	1.3798	4.1576
1991	44	9	1.3418	4.1488
1991	44	10	1.3066	4.1108
1991	44	11	1.1775	3.9583
1991	44	12	0.71933	3.7665
1991	44	13	0.69285	3.9118
1991	44	14	0.75282	3.9556
1991	44	15	0.83251	4.3960
1991	44	16	1.0318	4.3179
1991	44	17	1.1424	4.2248
1991	44	18	1.1723	4.2210
1991	44	19	1.3214	4.2228
1991	44	20	1.3442	4.2134
1991	44	21	1.3738	4.2934
1991	44	22	1.3606	4.2862
1991	44	23	1.3524	4.2411
1991	45	0	1.3328	4.2299
1991	45	1	1.3094	4.1993
1991	45	2	1.3172	4.2345
1991	45	3	1.3604	4.2082
1991	45	4	1.4234	4.2415
1991	45	5	1.4506	4.2164
1991	45	6	1.4322	4.1218
1991	45	7	1.3930	4.1380
1991	45	8	1.3249	4.1351
1991	45	9	1.2348	4.1136
1991	45	10	1.1480	4.0704
1991	45	11	1.0660	4.0246
1991	45	12	0.99651	3.9351
1991	45	13	0.85126	3.9806
1991	45	14	0.85003	3.9827
1991	45	15	1.0204	4.0462
1991	45	16	1.0430	3.9791
1991	45	17	1.2003	3.9886
1991	45	18	1.2749	4.0821
1991	45	19	1.2716	4.0579
1991	45	20	1.2909	4.0681
1991	45	21	1.3414	4.0657
1991	45	22	1.2971	4.0314
1991	45	23	1.2651	3.9970
1991	46	0	1.2971	4.6587
1991	46	1	1.3034	4.5939
1991	46	2	1.3614	4.3994
1991	46	3	1.4116	4.3382
1991	46	4	1.4426	4.3268
1991	46	5	1.4453	4.3144
1991	46	6	1.4519	4.2901
1991	46	7	1.4408	4.2595
1991	46	8	1.3751	4.2331
1991	46	9	1.2258	4.1945
1991	46	10	1.2074	4.1627
1991	46	11	1.1962	4.1730
1991	46	12	1.0934	4.1587
1991	46	13	1.0145	4.1386
1991	46	14	0.91434	4.1560
1991	46	15	0.97081	4.1582
1991	46	16	1.0430	4.2617
1991	46	17	1.1377	4.2318
1991	46	18	1.2003	4.2042
1991	46	19	1.2373	4.1523
1991	46	20	1.2373	4.1386
1991	46	21	1.2781	4.4025
1991	46	22	1.2909	4.2708
1991	46	23	1.3034	4.3021
1991	47	0	1.2847	4.2790
1991	47	1	1.2582	4.2116
1991	47	2	1.3249	4.2032
1991	47	3	1.3467	4.2335
1991	47	4	1.3713	4.2272
1991	47	5	1.3651	4.2001
1991	47	6	1.3672	4.1545
1991	47	7	1.3738	4.1574
1991	47	8	1.3471	4.1433
1991	47	9	1.2929	4.0688
1991	47	10	1.1216	4.0488
1991	47	11	1.1106	4.0155
1991	47	12	1.1156	4.0045
1991	47	13	1.0314	3.9664
1991	47	14	0.97081	3.9778
1991	47	15	1.0204	3.9869
1991	47	16	1.0752	4.1053
1991	47	17	1.1332	4.1336
1991	47	18	1.1424	4.0931
1991	47	19	1.1682	4.0533
1991	47	20	1.1764	4.0064
1991	47	21	1.1884	3.9485
1991	47	22	1.1844	3.9041
1991	47	23	1.1844	3.8939
1991	48	0	1.2074	3.8932
1991	48	1	1.2824	3.8988
1991	48	2	1.3249	3.8974
1991	48	3	1.3738	3.9002
1991	48	4	1.3725	3.8724
1991	48	5	1.3651	3.8615
1991	48	6	1.3181	3.8369
1991	48	7	1.3172	3.8343
1991	48	8	1.3101	3.8310
1991	48	9	1.2716	3.8337
1991	48	10	1.2345	3.8147
1991	48	11	1.2130	3.8329
1991	48	12	1.1605	3.8264
1991	48	13	1.0473	3.8628
1991	48	14	1.0082	3.8051
1991	48	15	1.0082	3.8025
1991	48	16	1.0906	3.7126
1991	48	17	1.1052	3.7309
1991	48	18	1.1242	3.7494
1991	48	19	1.1596	3.7483
1991	48	20	1.1764	3.7548
1991	48	21	1.2003	3.7544
1991	48	22	1.1764	3.7468
1991	48	23	1.2003	3.7420
1991	49	0	1.1926	3.7357
1991	49	1	1.1926	3.7326
1991	49	2	1.2502	3.7323
1991	49	3	1.2947	3.7191
1991	49	4	1.3043	3.6878
1991	49	5	1.3187	3.6763
1991	49	6	1.3101	3.6542
1991	49	7	1.2785	3.6291
1991	49	8	1.2533	3.6019
1991	49	9	1.2310	3.6005
1991	49	10	1.1749	3.5932
1991	49	11	1.1284	3.6003
1991	49	12	1.0465	3.6143
1991	49	13	0.92993	3.6209
1991	49	14	0.95713	3.6270
1991	49	15	0.98363	3.6431
1991	49	16	1.0204	3.6427
1991	49	17	1.0752	3.6530
1991	49	18	1.1424	3.6313
1991	49	19	1.1332	3.5873
1991	49	20	1.1242	3.5599
1991	49	21	1.1424	3.5733
1991	49	22	1.1682	3.5440
1991	49	23	1.1844	3.5518
1991	50	0	1.1149	3.5345
1991	50	1	0.97081	3.5187
1991	50	2	0.97081	3.5165
1991	50	3	1.0314	3.5294
1991	50	4	1.0704	3.5324
1991	50	5	1.0945	3.5529
1991	50	6	1.1284	3.5490
1991	50	7	1.0726	3.5798
1991	50	8	1.0314	3.6041
1991	50	9	0.90634	3.5862
1991	50	10	0.80956	3.5623
1991	50	11	0.61595	3.5201
1991	50	12	0.51983	3.3311
1991	50	13	0.62839	3.5148
1991	50	14	0.70757	3.5419
1991	50	15	0.68215	3.8261
1991	50	16	0.82282	4.1841
1991	50	17	0.85003	3.9647
1991	50	18	0.85003	3.8008
1991	50	19	0.77452	3.9265
1991	50	20	0.75282	3.9104
1991	50	21	0.49415	3.8804
1991	50	22	0.29667	3.9425
1991	50	23	0.15229	3.9254
1991	51	0	0.23045	3.9869
1991	51	1	0.23553	4.0157
1991	51	2	0.17026	3.9947
1991	51	3	0.25285	3.9938
1991	51	4	0.22531	3.9812
1991	51	5	0.22531	3.9319
1991	51	6	0.25285	3.8579
1991	51	7	0.26717	3.7978
1991	51	8	0.25285	3.7466
1991	51	9	0.25285	3.6660
1991	51	10	0.14613	3.5752
1991	51	11	0.12710	3.4822
1991	51	12	0.15229	3.5440
1991	51	13	0.21748	3.5938
1991	51	14	0.060698	3.5380
1991	51	15	0.060698	3.5587
1991	51	16	0.093422	3.4306
1991	51	17	0.15229	3.6165
1991	51	18	0.15229	3.6119
1991	51	19	0.29667	3.4799
1991	51	20	0.29667	3.4224
1991	51	21	0.23045	3.4004
1991	51	22	0.29667	3.4972
1991	51	23	0.29667	3.6178
1991	52	0	0.29667	3.6458
1991	52	1	0.29667	3.5920
1991	52	2	0.17026	3.6578
1991	52	3	0.17026	3.6546
1991	52	4	0.31806	3.6075
1991	52	5	0.30535	3.5212
1991	52	6	0.25285	3.4839
1991	52	7	0.17026	3.4458
1991	52	8	0.23553	3.2644
1991	52	9	0.12057	3.1299
1991	52	10	0.12710	3.1167
1991	52	11	0.12710	3.1405
1991	52	12	0.075547	3.0036
1991	52	13	0.093422	2.9548
1991	52	14	0.060698	3.1363
1991	52	15	0.060698	3.2099
1991	52	16	0.093422	3.3495
1991	52	17	0.093422	3.4313
1991	52	18	0.093422	3.4511
1991	52	19	0.060698	3.4871
1991	52	20	0.11059	3.5137
1991	52	21	0.15229	3.4711
1991	52	22	0.10380	3.4925
1991	52	23	0.093422	3.5226
1991	53	0	0.15229	3.5477
1991	53	1	0.13033	3.5018
1991	53	2	0.17026	3.4877
1991	53	3	0.15534	3.4244
1991	53	4	0.12710	3.4436
1991	53	5	0.12710	3.4718
1991	53	6	0.19866	3.3673
1991	53	7	0.25285	3.3176
1991	53	8	0.25285	3.4156
1991	53	9	0.14922	3.4390
1991	53	10	0.21748	3.7863
1991	53	11	0.17609	3.6413
1991	53	12	0.093422	3.5753
1991	53	13	0.093422	3.6051
1991	53	14	0.17026	3.6094
1991	53	15	0.075547	3.6859
1991	53	16	0.075547	3.7220
1991	53	17	0.093422	3.7447
1991	53	18	0.10380	3.8479
1991	53	19	0.075547	3.8088
1991	53	20	0.15229	3.7882
1991	53	21	0.15229	3.7935
1991	53	22	0.23045	3.8239
1991	53	23	0.23045	3.8403
1991	54	0	0.15229	3.8178
1991	54	1	0.14613	3.9448
1991	54	2	0.23045	4.0385
1991	54	3	0.25285	4.0311
1991	54	4	0.25285	3.9415
1991	54	5	0.30535	4.0214
1991	54	6	0.31806	3.8272
1991	54	7	0.25285	3.7743
1991	54	8	0.15534	3.7619
1991	54	9	0.12710	3.5406
1991	54	10	0.093422	3.4445
1991	54	11	0.10380	3.6304
1991	54	12	0.093422	3.7294
1991	54	13	0.20140	4.1100
1991	54	14	0.27184	4.5724
1991	54	15	0.23045	4.4633
1991	54	16	0.26482	4.5559
1991	54	17	0.35603	4.5663
1991	54	18	0.29667	4.4429
1991	54	19	0.29667	4.3602
1991	54	20	0.40654	4.6147
1991	54	21	0.49415	4.6491
1991	54	22	0.49415	4.5069
1991	54	23	0.57054	4.4859
1991	55	0	0.58771	4.4749
1991	55	1	0.62428	4.5201
1991	55	2	0.66839	4.4253
1991	55	3	0.72997	4.4059
1991	55	4	0.75664	4.3626
1991	55	5	0.70243	4.2926
1991	55	6	0.67210	4.2942
1991	55	7	0.68305	4.2347
1991	55	8	0.61066	4.2015
1991	55	9	0.62428	4.1874
1991	55	10	0.60531	4.1719
1991	55	11	0.61595	4.1609
1991	55	12	0.51983	4.1565
1991	55	13	0.46090	4.1348
1991	55	14	0.44560	4.1313
1991	55	15	0.38202	4.1356
1991	55	16	0.35603	4.1518
1991	55	17	0.45179	4.1565
1991	55	18	0.56585	4.4254
1991	55	19	0.62839	4.3016
1991	55	20	0.56585	4.3017
1991	55	21	0.59770	4.2641
1991	55	22	0.62531	4.2142
1991	55	23	0.69285	4.2451
1991	56	0	0.74741	4.2756
1991	56	1	0.84572	4.2052
1991	56	2	0.96708	4.2025
1991	56	3	0.98543	4.1459
1991	56	4	0.94101	4.1269
1991	56	5	0.94101	4.1208
1991	56	6	0.91593	4.0931
1991	56	7	0.93095	4.0803
1991	56	8	0.91381	4.0720
1991	56	9	0.88536	4.0343
1991	56	10	0.76268	3.9280
1991	56	11	0.67486	3.8670
1991	56	12	0.60531	4.1891
1991	56	13	0.65801	4.2217
1991	56	14	0.59770	4.4496
1991	56	15	0.68215	4.1044
1991	56	16	0.68215	4.0610
1991	56	17	0.73078	3.9668
1991	56	18	0.73078	3.9395
1991	56	19	0.79449	4.1784
1991	56	20	0.83251	4.1782
1991	56	21	0.83251	4.0684
1991	56	22	0.83251	4.1033
1991	56	23	0.87157	4.1020
1991	57	0	0.90634	4.0304
1991	57	1	0.97359	4.0532
1991	57	2	1.0457	3.9983
1991	57	3	1.0314	4.0911
1991	57	4	1.0449	3.9970
1991	57	5	1.0449	4.0062
1991	57	6	1.0596	4.2165
1991	57	7	1.0856	4.0834
1991	57	8	1.1335	4.2337
1991	57	9	1.1169	4.0286
1991	57	10	0.95231	4.2951
1991	57	11	1.0969	4.2293
1991	57	12	0.96426	4.0919
1991	57	13	0.91751	4.2431
1991	57	14	0.77452	4.2296
1991	57	15	0.86688	4.2347
1991	57	16	0.89927	4.2415
1991	57	17	0.95713	4.2688
1991	57	18	0.97081	4.3231
1991	57	19	0.99607	4.3001
1991	57	20	1.0204	4.2646
1991	57	21	1.0542	4.2611
1991	57	22	1.0856	4.2503
1991	57	23	1.0648	4.2333
1991	58	0	1.0856	4.2397
1991	58	1	1.0318	4.1856
1991	58	2	1.0603	4.1502
1991	58	3	1.0983	4.1545
1991	58	4	1.1284	4.1476
1991	58	5	1.1173	4.1327
1991	58	6	1.1284	4.1162
1991	58	7	1.1225	4.0527
1991	58	8	1.1186	4.0241
1991	58	9	1.0500	4.0794
1991	58	10	0.94841	4.1372
1991	58	11	0.89542	4.1715
1991	58	12	0.87157	4.0167
1991	58	13	0.87157	3.9538
1991	58	14	0.85552	3.8970
1991	58	15	0.70757	3.8675
1991	58	16	0.70757	3.8921
1991	58	17	0.75282	4.0104
1991	58	18	0.85003	4.2920
1991	58	19	1.0542	4.6561
1991	58	20	1.0318	4.3869
1991	58	21	1.0082	4.4628
1991	58	22	1.0318	4.4861
1991	58	23	1.0318	4.3141
1991	59	0	0.93651	4.2899
1991	59	1	1.0959	4.6032
1991	59	2	1.2400	4.5688
1991	59	3	1.2533	4.3540
1991	59	4	1.3324	4.4560
1991	59	5	1.3290	4.3174
1991	59	6	1.2785	4.2595
1991	59	7	1.3504	4.2578
1991	59	8	1.3101	4.2494
1991	59	9	1.3324	4.3548
1991	59	10	1.3854	4.4369
1991	59	11	1.3489	4.1758
1991	59	12	1.2918	4.1722
1991	59	13	1.1480	4.1700
1991	59	14	1.0648	4.2259
1991	59	15	1.0204	4.1773
1991	59	16	0.97081	4.1556
1991	59	17	1.1682	4.4819
1991	59	18	1.2154	4.3442
1991	59	19	1.2480	4.3926
1991	59	20	1.3916	4.5402
1991	59	21	1.3865	4.4865
1991	59	22	1.3497	4.3657
1991	59	23	1.4344	4.2776
1991	60	0	1.4895	4.3838
1991	60	1	1.5051	4.3022
1991	60	2	1.5733	4.2298
1991	60	3	1.6224	4.3790
1991	60	4	1.6501	4.2694
1991	60	5	1.6501	4.2627
1991	60	6	1.6581	4.3840
1991	60	7	1.6928	4.2278
1991	60	8	1.6864	4.2312
1991	60	9	1.6653	4.1774
1991	60	10	1.6054	4.1040
1991	60	11	1.4723	4.0649
1991	60	12	1.4615	4.0774
1991	60	13	1.3034	4.0111
1991	60	14	1.2847	4.3085
1991	60	15	1.5089	4.4747
1991	60	16	1.5051	4.3918
1991	60	17	1.5402	4.3135
1991	60	18	1.5951	4.3111
1991	60	19	1.6104	4.4618
1991	60	20	1.5294	4.6533
1991	60	21	1.5776	4.6206
1991	60	22	1.6013	4.4965
1991	60	23	1.5013	4.3476
1991	61	0	1.5558	4.6067
1991	61	1	1.5593	4.5488
1991	61	2	1.4881	4.3522
1991	61	3	1.5586	4.3350
1991	61	4	1.6017	4.4045
1991	61	5	1.5735	4.3130
1991	61	6	1.4947	4.2226
1991	61	7	1.5085	4.2776
1991	61	8	1.5411	4.2454
1991	61	9	1.4530	4.2223
1991	61	10	1.3153	4.2843
1991	61	11	1.3066	4.2175
1991	61	12	1.2885	4.1660
1991	61	13	1.1605	4.1740
1991	61	14	1.2716	4.4493
1991	61	15	1.2847	4.2879
1991	61	16	1.3328	4.2666
1991	61	17	1.3551	4.1832
1991	61	18	1.4478	4.2566
1991	61	19	1.5240	4.4353
1991	61	20	1.5490	4.3183
1991	61	21	1.5312	4.2416
1991	61	22	1.5013	4.2451
1991	61	23	1.5202	4.2462
1991	62	0	1.5524	4.2552
1991	62	1	1.5312	4.3442
1991	62	2	1.4937	4.2591
1991	62	3	1.5312	4.2504
1991	62	4	1.5348	4.2497
1991	62	5	1.5262	4.2252
1991	62	6	1.5227	4.2059
1991	62	7	1.5320	4.2193
1991	62	8	1.5421	4.2085
1991	62	9	1.4328	4.2634
1991	62	10	1.3755	4.2660
1991	62	11	1.3233	4.2152
1991	62	12	1.2598	4.2177
1991	62	13	1.2302	4.1824
1991	62	14	1.2373	4.1616
1991	62	15	1.2514	4.1598
1991	62	16	1.2781	4.1645
1991	62	17	1.3551	4.1510
1991	62	18	1.3916	4.1088
1991	62	19	1.4064	4.1845
1991	62	20	1.4064	4.1522
1991	62	21	1.4014	4.0888
1991	62	22	1.4158	4.0853
1991	62	23	1.4607	4.1238
1991	63	0	1.4564	4.0706
1991	63	1	1.4434	4.0340
1991	63	2	1.5085	4.2231
1991	63	3	1.5671	4.2898
1991	63	4	1.5516	4.1508
1991	63	5	1.4657	4.1323
1991	63	6	1.4633	4.1267
1991	63	7	1.4595	4.1457
1991	63	8	1.4816	4.1229
1991	63	9	1.4146	4.1021
1991	63	10	1.3687	4.0767
1991	63	11	1.3066	3.9700
1991	63	12	1.2744	3.9808
1991	63	13	1.2582	4.0304
1991	63	14	1.2410	4.0734
1991	63	15	1.2514	4.0615
1991	63	16	1.3094	4.1489
1991	63	17	1.3442	4.1684
1991	63	18	1.3764	4.1589
1991	63	19	1.4298	4.1172
1991	63	20	1.4433	4.0932
1991	63	21	1.4344	3.9969
1991	63	22	1.4014	3.8630
1991	63	23	1.2781	3.6192
1991	64	0	1.2230	3.8746
1991	64	1	1.0318	3.7979
1991	64	2	1.0314	3.7573
1991	64	3	1.2074	3.9345
1991	64	4	1.2074	4.0394
1991	64	5	1.2971	4.1524
1991	64	6	1.2667	3.9642
1991	64	7	1.1928	3.8178
1991	64	8	0.99651	4.7596
1991	64	9	0.97081	4.4432
1991	64	10	0.39445	4.5292
1991	64	11	0.18469	4.2227
1991	64	12	0.29667	4.1478
1991	64	13	0.38202	4.1883
1991	64	14	0.35603	3.9400
1991	64	15	0.35603	3.6089
1991	64	16	0.053078	3.4868
1991	64	17	0.089905	3.7685
1991	64	18	0.075547	3.8584
1991	64	19	0.060698	4.0356
1991	64	20	0.15229	4.0039
1991	64	21	0.23045	4.0649
1991	64	22	0.40654	4.2746
1991	64	23	0.51322	4.1871
1991	65	0	0.49415	4.1520
1991	65	1	0.45179	4.1718
1991	65	2	0.52375	4.1783
1991	65	3	0.56110	4.1655
1991	65	4	0.72997	4.1506
1991	65	5	0.82737	4.1842
1991	65	6	0.78462	4.1759
1991	65	7	0.85552	4.2184
1991	65	8	0.79934	4.1097
1991	65	9	0.66932	4.1179
1991	65	10	0.82020	4.1383
1991	65	11	0.65801	3.9111
1991	65	12	0.35603	3.7850
1991	65	13	0.23045	3.8605
1991	65	14	0.32634	4.2192
1991	65	15	0.59988	4.3198
1991	65	16	0.53148	4.2856
1991	65	17	0.56585	4.0587
1991	65	18	0.65610	3.9716
1991	65	19	0.68215	4.1198
1991	65	20	0.86688	5.0153
1991	65	21	1.0752	5.1386
1991	65	22	1.0648	4.8121
1991	65	23	0.96379	4.7661
1991	66	0	1.0318	4.5470
1991	66	1	0.99607	4.4242
1991	66	2	0.89653	4.3379
1991	66	3	0.83315	4.3789
1991	66	4	1.0175	4.4422
1991	66	5	1.1984	4.4282
1991	66	6	1.2586	4.2946
1991	66	7	1.1878	4.2416
1991	66	8	1.3017	4.4869
1991	66	9	1.3738	4.4879
1991	66	10	1.3598	4.4326
1991	66	11	0.88366	4.5324
1991	66	12	0.90687	4.2697
1991	66	13	0.83059	4.2147
1991	66	14	0.65610	4.7498
1991	66	15	0.92942	4.7039
1991	66	16	1.0082	4.6483
1991	66	17	1.0648	4.5012
1991	66	18	1.0542	4.3029
1991	66	19	1.1424	4.9899
1991	66	20	1.1424	4.9961
1991	66	21	1.1596	4.4254
1991	66	22	1.1596	4.7761
1991	66	23	1.2514	4.5004
1991	67	0	1.2847	4.5164
1991	67	1	1.3245	4.6737
1991	67	2	1.4263	4.7145
1991	67	3	1.4376	4.4251
1991	67	4	1.4239	4.3520
1991	67	5	1.3775	4.3143
1991	67	6	1.2355	4.1881
1991	67	7	1.2617	4.1115
1991	67	8	1.1670	4.0571
1991	67	9	1.1011	3.9870
1991	67	10	1.0430	4.0362
1991	67	11	0.99913	4.2525
1991	67	12	1.0069	4.1294
1991	67	13	1.0314	4.1824
1991	67	14	0.97081	4.1703
1991	67	15	0.99607	4.1598
1991	67	16	0.97081	4.4292
1991	67	17	1.2445	4.7408
1991	67	18	1.3916	4.6730
1991	67	19	1.3865	4.5407
1991	67	20	1.3815	4.3316
1991	67	21	1.3606	4.4406
1991	67	22	1.4298	4.6345
1991	67	23	1.4814	4.4195
1991	68	0	1.4252	4.2950
1991	68	1	1.2445	4.2198
1991	68	2	1.3885	4.2443
1991	68	3	1.4844	5.0264
1991	68	4	1.5175	4.6215
1991	68	5	1.4853	4.4949
1991	68	6	1.3895	4.3605
1991	68	7	1.3738	4.3049
1991	68	8	1.3094	4.1075
1991	68	9	0.74896	3.7791
1991	68	10	0.61384	3.7465
1991	68	11	0.71265	4.0491
1991	68	12	0.69810	4.0075
1991	68	13	0.45179	4.8688
1991	68	14	0.83251	4.9282
1991	68	15	0.83251	4.4691
1991	68	16	0.88366	4.3836
1991	68	17	0.92942	4.3639
1991	68	18	1.0856	4.4315
1991	68	19	1.1332	4.3261
1991	68	20	1.1682	4.2689
1991	68	21	1.0752	4.2703
1991	68	22	1.1424	4.4902
1991	68	23	1.2716	4.5171
1991	69	0	1.2847	4.3966
1991	69	1	1.1764	4.2889
1991	69	2	1.2410	4.9126
